step no.,uptime,x,y,z,u,v,w,p,q,r,p_m,q_m,r_m,p_t,q_t,r_t,lm_p,lm_q,lm_r
1952,390.07871097896714,-5.85641932285951,3.65165986378097,9.95337827419669,0.409358749929753,0.0572721574641137,0.0432103782146542,0.250005786074665,-0.100682726661076,0.0510690524848326,0.0,-0.0,-0.2900000214576721,0.250005786074665,-0.100682726661076,-0.0507409802688934,0.0499942139253353,0.400682726661076,0.351069052484833
1953,390.2614919010084,-5.79621816345663,3.63434889070670,9.95466639909693,0.370906558205107,0.0149884711398867,0.0479002991604743,0.207674854990888,-0.250008304508381,0.0266985329389544,0.0,-0.0,-0.2900000214576721,0.207674854990888,-0.250008304508381,-0.0680440486235324,0.0923251450091119,0.550008304508381,0.326698532938954
1954,390.4911192400614,-5.71789154154247,3.63772503642103,9.95642383703196,0.412855906179243,0.0274234300014310,0.0453916310799055,0.249988774527304,-0.0993975642971358,0.00129916875317344,0.0,-0.0,-0.2900000214576721,0.249988774527304,-0.0993975642971358,-0.0860775966504256,0.0500112254726960,0.399397564297136,0.301299168753173
1955,390.6796559749637,-5.65787877821934,3.61243718069427,9.95835875641996,0.367205630540261,-0.0274405372148656,0.0478195208305217,0.110336410144566,-0.227431699614662,0.00393475177578516,0.0,-0.0,-0.2900000214576721,0.110336410144566,-0.227431699614662,-0.0842063327609248,0.189663589855434,0.527431699614662,0.303934751775785
1956,390.86734768899623,-5.57470065792127,3.60885178960899,9.95560485406283,0.428365149114369,-0.00744724595165400,0.0466249499452248,0.250002224840876,0.0576365510706446,-0.0150493120091747,0.0,-0.0,-0.2900000214576721,0.250002224840876,0.0576365510706446,-0.0976850176408925,0.0499977751591238,0.242363448929355,0.284950687990825
1957,391.07439765997697,-5.54624565175614,3.57693748593406,9.95376400719095,0.323459718056440,-0.109365832380533,0.0134504396994111,-0.0653782159211515,-0.0765272344859842,0.00233505650221455,0.0,-0.0,-0.2900000214576721,-0.0653782159211515,-0.0765272344859842,-0.0853421163708342,0.365378215921152,0.376527234485984,0.302335056502215
1958,391.26790972601157,-5.43092927020398,3.56293661652042,9.95455888878948,0.422353313286733,-0.0527001535697467,0.0515585007201322,0.249999565155034,0.250000597035238,0.151899730676117,0.0,-0.0,-0.2900000214576721,0.249999565155034,0.250000597035238,0.0208487990833266,0.0500004348449656,0.0499994029647621,0.451899730676117
1959,391.47833685495425,-5.38223113882590,3.52309879018580,9.95224102270991,0.318692213890507,-0.161273666622684,-0.0209644827643490,-0.157343012160049,0.185067927406584,-0.0139653065254751,0.0,-0.0,-0.2900000214576721,-0.157343012160049,0.185067927406584,-0.0969153737707260,0.457343012160049,0.114932072593416,0.286034693474525
1960,391.6759934880538,-5.30263692926285,3.52489544067762,9.95935904430434,0.383060833269502,-0.0441063960848798,0.0562150430099617,0.249992171453010,0.250023953236936,0.249993063026381,0.0,-0.0,-0.2900000214576721,0.249992171453010,0.250023953236936,0.0904950629471600,0.0500078285469903,0.0499760467630642,0.549993063026382
1961,391.8762127730297,-5.25405940461421,3.48240897856420,9.94949420428998,0.296294239746335,-0.193381446017024,-0.0454839901757213,-0.0429489710137796,0.172847653853227,-0.0552830676409982,0.0,-0.0,-0.2900000214576721,-0.0429489710137796,0.172847653853227,-0.126250983276164,0.342948971013780,0.127152346146773,0.244716932359002
1962,392.07716618606355,-5.17664547524744,3.48208939938219,9.95977261500254,0.364161940321638,-0.0247488449957826,0.0539556653539977,0.249967915382945,0.250149554293492,0.249970658931999,0.0,-0.0,-0.2900000214576721,0.249967915382945,0.250149554293492,0.0904791560406291,0.0500320846170552,0.0498504457065085,0.549970658931999
1963,392.2691800709581,-5.13271067539138,3.45100257825563,9.95027203621102,0.303956369594623,-0.131714043482255,-0.00989251005933784,-0.0105489777358218,0.126423320079116,-0.0475426061111828,0.0,-0.0,-0.2900000214576721,-0.0105489777358218,0.126423320079116,-0.120755255756088,0.310548977735822,0.173576679920884,0.252457393888817
1964,392.4932358630467,-5.07425485084188,3.46093814964219,9.96460591904972,0.325046279543035,0.0178566585117506,0.0673726062112974,0.249996340768715,0.250003632992514,0.250002766741220,0.0,-0.0,-0.2900000214576721,0.249996340768715,0.250003632992514,0.0905019525844874,0.0500036592312853,0.0499963670074861,0.550002766741220
1965,392.6833868989488,-5.04627236122621,3.43741465383388,9.96349454378437,0.221337855123841,-0.0755728555089602,0.0260192922138801,0.208802891589965,-0.126118275960993,-0.126493480299882,0.0,-0.0,-0.2900000214576721,0.208802891589965,-0.126118275960993,-0.176810374735962,0.0911971084100349,0.426118275960993,0.173506519700118
1966,392.88593548501376,-4.97583123419693,3.45397700991094,9.98119264437421,0.334874571660594,0.0565390171353380,0.0926339043174545,0.250005158753685,0.250015307496301,0.0543015107338743,0.0,-0.0,-0.2900000214576721,0.250005158753685,0.250015307496301,-0.0484459349814349,0.0499948412463150,0.0499846925036994,0.354301510733874
1967,393.08261099399533,-4.94781807073682,3.42214248375333,9.97427838205281,0.253871529860847,-0.00734525217259613,0.0700937337562970,0.229759465149586,-0.250029832033812,-0.249995407794838,0.0,-0.0,-0.2900000214576721,0.229759465149586,-0.250029832033812,-0.264496740607317,0.0702405348504139,0.550029832033812,0.0500045922051624
1968,393.29245504306164,-4.88874904382342,3.44507659160715,9.98622183477162,0.306907094115315,0.0538049051853998,0.0818705214503391,0.250008788150342,-0.110100803549892,-0.181774798998785,0.0,-0.0,-0.2900000214576721,0.250008788150342,-0.110100803549892,-0.216060109825975,0.0499912118496582,0.410100803549892,0.118225201001215
1969,393.4747916390188,-4.84938075143132,3.41407378360993,9.97880513695248,0.264764924941767,0.0107963247580418,0.0616225390119443,0.249982407188851,-0.250038900759708,-0.249988266386468,0.0,-0.0,-0.2900000214576721,0.249982407188851,-0.250038900759708,-0.264491670207527,0.0500175928111490,0.550038900759708,0.0500117336135323
1970,393.6684950350318,-4.78580803527666,3.42703162673386,9.98562478361956,0.324075477608401,0.0556526472241762,0.0710193612062517,0.250015378484958,-0.250008592256814,-0.166173755505734,0.0,-0.0,-0.2900000214576721,0.250015378484958,-0.250008592256814,-0.204983369280671,0.0499846215150415,0.550008592256814,0.133826244494266
1971,393.87810604204424,-4.73537807740782,3.40180120448125,9.97743726285542,0.308357224960414,-0.0104927372442805,0.0379031283525503,0.249836599195010,-0.249951791318613,-0.235846318418519,0.0,-0.0,-0.2900000214576721,0.249836599195010,-0.249951791318613,-0.254450887453737,0.0501634008049898,0.549951791318613,0.0641536815814812
1972,394.0931120089954,-4.66695184228858,3.39937583350146,9.98102686293624,0.358215832807587,0.0172743291635978,0.0480807042489740,0.249979889343140,-0.250007087658169,-0.0592211301875716,0.0,-0.0,-0.2900000214576721,0.249979889343140,-0.250007087658169,-0.129047007599730,0.0500201106568600,0.550007087658169,0.240778869812428
1973,394.28273308998905,-4.60125099995279,3.36197304977765,9.97321732789230,0.368376405112745,-0.0799219746661173,0.0306018974113478,0.232374089489130,-0.250053522765921,-0.118623247679445,0.0,-0.0,-0.2900000214576721,0.232374089489130,-0.250053522765921,-0.171222509744329,0.0676259105108695,0.550053522765921,0.181376752320555
1974,394.4808187020244,-4.52095887279709,3.34692512950618,9.97642944737070,0.426607270230841,-0.0494416314462905,0.0369120812689180,0.140346378565702,-0.117431664641715,-0.00902432368637093,0.0,-0.0,-0.2900000214576721,0.140346378565702,-0.117431664641715,-0.0934072760609840,0.159653621434298,0.417431664641715,0.290975676313629
1975,394.6716687809676,-4.46561866332969,3.30361046621083,9.96190409921397,0.366487238313704,-0.128028970454187,-4.47223524752613e-5,-0.236876561677457,-0.249998910022466,-0.0505767443012480,0.0,-0.0,-0.2900000214576721,-0.236876561677457,-0.249998910022466,-0.122909493805928,0.536876561677457,0.549998910022466,0.249423255698752
1976,394.8789579749573,-4.42364832399365,3.29748903476493,9.96196651611579,0.342979598140890,-0.0996620326278859,-0.00559644466025165,0.0207109169330379,0.140086130254326,0.172471675209771,0.0,-0.0,-0.2900000214576721,0.0207109169330379,0.140086130254326,0.0354548792607948,0.279289083066962,0.159913869745674,0.472471675209771
1977,395.0665873649996,-4.34312345800543,3.23652913698384,9.94305153622977,0.282652267925739,-0.241291916258335,-0.107788646854162,0.171672275147782,-0.0610033405024077,0.195808650764269,0.0,-0.0,-0.2900000214576721,0.171672275147782,-0.0610033405024077,0.0520241314037318,0.128327724852218,0.361003340502408,0.495808650764269
1978,395.28257814003155,-4.27761533492340,3.22744447652312,9.94337841297415,0.299285519444271,-0.147884559310155,-0.0383112136787935,0.250029026971308,0.250068902099300,0.250090120918597,0.0,-0.0,-0.2900000214576721,0.250029026971308,0.250068902099300,0.0905639740485507,0.0499709730286922,0.0499310979006996,0.550090120918597
1979,395.48917410406284,-4.23135088302763,3.17244301743429,9.93624928018993,0.273218233482430,-0.170196380122116,-0.00654729793827816,0.174500342201974,0.239528014073310,0.250000287519309,0.0,-0.0,-0.2900000214576721,0.174500342201974,0.239528014073310,0.0905001923369837,0.125499657798026,0.0604719859266900,0.550000287519309
1980,395.685792178032,-4.17067820789393,3.16547684069968,9.93302859912379,0.318252694508641,-0.0904363573578899,0.0196640274437363,0.249994549902141,0.249995779549628,0.249993299236313,0.0,-0.0,-0.2900000214576721,0.249994549902141,0.249995779549628,0.0904952306562065,0.0500054500978589,0.0500042204503717,0.549993299236313
1981,395.8815408659866,-4.12443264738751,3.12512625033893,9.92922607144685,0.286557256379085,-0.143777490458531,0.0111597954713873,0.0821769856768912,0.0476285692652593,0.219253245231773,0.0,-0.0,-0.2900000214576721,0.0821769856768912,0.0476285692652593,0.0686697929725928,0.217823014323109,0.252371430734741,0.519253245231773
1982,396.07896037003957,-4.05782238230102,3.11849558369539,9.92670786433026,0.338997066766393,-0.0430401630695939,0.0318265527490497,0.241780840716976,0.249996534968503,0.250005450077109,0.0,-0.0,-0.2900000214576721,0.241780840716976,0.249996534968503,0.0905038577529110,0.0582191592830244,0.0500034650314974,0.550005450077109
1983,396.27469109604135,-4.01659505119579,3.08300841401657,9.91635967823714,0.272692811953188,-0.107411401999830,-0.0194773736425625,-0.0499365408223117,-0.175516148985262,0.196057926089930,0.0,-0.0,-0.2900000214576721,-0.0499365408223117,-0.175516148985262,0.0522011168796023,0.349936540822312,0.475516148985262,0.496057926089930
1984,396.4758400840219,-3.94856642034204,3.08929864598255,9.91257451464618,0.334417902104500,-0.00800811854755527,0.0199735203608310,0.250007417746514,0.139487701410900,0.250001537192882,0.0,-0.0,-0.2900000214576721,0.250007417746514,0.139487701410900,0.0905010796051936,0.0499925822534863,0.160512298589100,0.550001537192882
1985,396.68692010000814,-3.91262770564954,3.04734760411259,9.90905483001669,0.244370655635968,-0.111818304737434,-0.0276226349969952,-0.0639393306425751,-0.250026832690112,0.250022104602963,0.0,-0.0,-0.2900000214576721,-0.0639393306425751,-0.250026832690112,0.0905156824659095,0.363939330642575,0.550026832690112,0.550022104602963
1986,396.8661594899604,-3.84415580404011,3.05772109921793,9.90918841657375,0.320215147127336,0.000780783732360527,0.0387732211024820,0.249997164746980,0.0766757258198470,0.249995640403097,0.0,-0.0,-0.2900000214576721,0.249997164746980,0.0766757258198470,0.0904968928845730,0.0500028352530203,0.223324274180153,0.549995640403097
1987,397.0695831780322,-3.81369418552181,3.01420608954945,9.90540678814022,0.227303770648409,-0.119628953469824,-0.0281213975529182,-0.0204648140510018,-0.250060931929666,0.243085117810361,0.0,-0.0,-0.2900000214576721,-0.0204648140510018,-0.250060931929666,0.0855904219920141,0.320464814051002,0.550060931929666,0.543085117810361
1988,397.28123943996616,-3.72837245122827,3.01687447181710,9.90691223086630,0.407472269920679,-0.0341198720652144,0.0488201411990915,0.250001927437316,0.0114225712314036,0.249996813830061,0.0,-0.0,-0.2900000214576721,0.250001927437316,0.0114225712314036,0.0904977260176918,0.0499980725626837,0.288577428768596,0.549996813830061
1989,397.47587742703035,-3.72747971440729,2.97480352516617,9.90645175462874,0.192001967361766,-0.133362816044491,-0.00544416401850870,-0.250048729323093,-0.250041483947444,0.210290054789185,0.0,-0.0,-0.2900000214576721,-0.250048729323093,-0.250041483947444,0.0623059279506850,0.550048729323093,0.550041483947444,0.510290054789185
1990,397.6865994769614,-3.66656464317553,2.97488989727455,9.90727559217353,0.276801885211851,-0.0340836410280206,0.0510382768595702,0.250002479936085,-0.00560042895973011,0.249995423133295,0.0,-0.0,-0.2900000214576721,0.250002479936085,-0.00560042895973011,0.0904967386230179,0.0499975200639146,0.305600428959730,0.549995423133295
1991,397.8809425609652,-3.65005356143088,2.93558488640750,9.91057982223942,0.146608051152479,-0.172990303246725,-0.0364110765442738,0.249936756112919,-0.250027667184449,0.200986480930733,0.0,-0.0,-0.2900000214576721,0.249936756112919,-0.250027667184449,0.0557003907108167,0.0500632438870814,0.550027667184449,0.500986480930733
1992,398.09530356596224,-3.58938771043677,2.93210778330243,9.91517817389947,0.250053129868786,-0.0402576255032614,0.0668860653063461,0.250154401355361,0.0815613244138988,0.249974422778804,0.0,-0.0,-0.2900000214576721,0.250154401355361,0.0815613244138988,0.0904818283717797,0.0498455986446394,0.218438675586101,0.549974422778803
1993,398.27665788901504,-3.56668442977990,2.88966547387045,9.92459311780033,0.198858057780811,-0.0870864785475045,0.0885535084443778,0.249960468447020,-0.250031283599166,0.0980805845154976,0.0,-0.0,-0.2900000214576721,0.249960468447020,-0.250031283599166,-0.0173627935358793,0.0500395315529799,0.550031283599166,0.398080584515498
1994,398.48184257396497,-3.51392077940729,2.88669865597949,9.93013915097098,0.266662859021301,-0.0541330048455050,0.0777041601376483,0.250004293705290,-0.249998451200529,-0.0356754767563628,0.0,-0.0,-0.2900000214576721,0.250004293705290,-0.249998451200529,-0.112329594168807,0.0499957062947099,0.549998451200529,0.264324523243637
1995,398.6866397790145,-3.47842347140170,2.83793495571208,9.93732135304805,0.238811397798024,-0.100717982404270,0.0971699970435720,0.249965772654855,-0.250021994378623,-0.0150397215593240,0.0,-0.0,-0.2900000214576721,0.249965772654855,-0.250021994378623,-0.0976782084217042,0.0500342273451450,0.550021994378623,0.284960278440676
1996,398.90122381201945,-3.41948213330168,2.81957719501148,9.93412881667420,0.300385249095215,-0.0667876626679767,0.0706550732871424,0.249996005327326,-0.249998172088761,-0.129803262829846,0.0,-0.0,-0.2900000214576721,0.249996005327326,-0.249998172088761,-0.179160320261217,0.0500039946726745,0.549998172088761,0.170196737170154
1997,399.0679675700376,-3.37874390241995,2.77697354136839,9.93112596547508,0.266925019150226,-0.126739430303128,0.0475053109075862,0.249991436445555,-0.250017030459597,-0.00283434375282059,0.0,-0.0,-0.2900000214576721,0.249991436445555,-0.250017030459597,-0.0890123904409858,0.0500085635544448,0.550017030459597,0.297165656247179
1998,399.2876852529589,-3.31256711606857,2.74893463651481,9.92416230480873,0.334233635431691,-0.105327791207866,0.0378205006481849,0.249998918410717,-0.201502303424777,0.109450968180317,0.0,-0.0,-0.2900000214576721,0.249998918410717,-0.201502303424777,-0.00928982137783990,0.0500010815892834,0.501502303424777,0.409450968180317
1999,399.4798989200499,-3.24754764359618,2.69334717458797,9.93425949862336,0.356749210684268,-0.182423200280698,0.0655648188578767,0.145106088800557,-0.249996353475054,0.182122520757328,0.0,-0.0,-0.2900000214576721,0.145106088800557,-0.249996353475054,0.0423069793924761,0.154893911199443,0.549996353475054,0.482122520757328
2000,399.66723240702413,-3.17148385440363,2.66050905544983,9.93194136210714,0.399459103988921,-0.147539247823441,0.0409064469211455,-0.0337596289443958,0.137014088849450,0.0183513821808270,0.0,-0.0,-0.2900000214576721,-0.0337596289443958,0.137014088849450,-0.0739705254826924,0.333759628944396,0.162985911150550,0.318351382180827
2001,399.8653637940297,-3.10942645384139,2.60773157102713,9.93947663784850,0.364800914463069,-0.205415309134458,0.0437658413242951,-0.250018914482191,-0.00262158567275095,0.131909643157325,0.0,-0.0,-0.2900000214576721,-0.250018914482191,-0.00262158567275095,0.00665583737392533,0.550018914482191,0.302621585672751,0.431909643157325
2002,400.0900772860041,-3.05946226140709,2.59762077322881,9.93211709726308,0.261883973039627,-0.158597082935333,-0.00728995980421430,-0.250003367927573,0.250000110483127,0.0869806167963476,0.0,-0.0,-0.2900000214576721,-0.250003367927573,0.250000110483127,-0.0252437703782964,0.550003367927573,0.0499998895168733,0.386980616796348
2003,400.28134184796363,-3.00237199981774,2.53486293158747,9.94111499342926,0.233144893260560,-0.273371518639961,-0.0314336969089894,0.145699821035998,0.0466629349053875,0.249995846306990,0.0,-0.0,-0.2900000214576721,0.145699821035998,0.0466629349053875,0.0904970390763325,0.154300178964002,0.253337065094612,0.549995846306990
2004,400.45672234299127,-2.96260684848892,2.52078615332508,9.93634867735018,0.173952871508022,-0.206877252512555,-0.0539224152052207,0.215151222170449,0.250051870414003,0.249968459766630,0.0,-0.0,-0.2900000214576721,0.215151222170449,0.250051870414003,0.0904775946332644,0.0848487778295512,0.0499481295859972,0.549968459766630
2005,400.6873364340281,-2.93401276202516,2.47674310597921,9.94650387711095,0.183404131158379,-0.189199270383331,0.0517159554354224,0.249997139118243,0.249997714488902,0.249999843674399,0.0,-0.0,-0.2900000214576721,0.249997139118243,0.249997714488902,0.0904998772071068,0.0500028608817571,0.0500022855110983,0.549999843674399
2006,400.8625999559881,-2.88953906648870,2.46351100472484,9.94456401132020,0.199954194152565,-0.0738147449252891,0.0454156097451461,0.249997629520045,0.249996223560361,0.0219891756692964,0.0,-0.0,-0.2900000214576721,0.249997629520045,0.249996223560361,-0.0713876921839377,0.0500023704799549,0.0500037764396394,0.321989175669296
2007,401.07899097003974,-2.85290162920387,2.43306312121269,9.95975186240763,0.231671673087702,-0.106073278160467,0.105102390824185,0.250003448706249,-0.249996263089964,0.0574988444885786,0.0,-0.0,-0.2900000214576721,0.250003448706249,-0.249996263089964,-0.0461758280842022,0.0499965512937509,0.549996263089964,0.357498844488579
2008,401.2917649700539,-2.81333537285341,2.42685655359472,9.95332557257948,0.256505241751024,-0.0404865908033160,0.0750741624676677,0.249991174431295,-0.153681126231788,-0.250000570223650,0.0,-0.0,-0.2900000214576721,0.249991174431295,-0.153681126231788,-0.264500405931663,0.0500088255687049,0.453681126231788,0.0499994297763496
2009,401.4657862710301,-2.75507403168752,2.38331033574330,9.96263671227277,0.248814783807870,-0.0472305940426628,0.0822516081892212,0.249962112095707,-0.250045750322609,-0.108549673114029,0.0,-0.0,-0.2900000214576721,0.249962112095707,-0.250045750322609,-0.164070272019039,0.0500378879042928,0.550045750322608,0.191450326885971
2010,401.6913478199858,-2.69202753679388,2.37704800170681,9.94954016400031,0.313292901891798,-0.0205017142709790,0.0505941769676769,0.246874847137604,-0.250025854755309,-0.180886711181816,0.0,-0.0,-0.2900000214576721,0.246874847137604,-0.250025854755309,-0.215429567494983,0.0531251528623964,0.550025854755309,0.119113288818184
2011,401.8984815200092,-2.63536052502049,2.35481971874703,9.95783495760925,0.314563284473966,-0.0324199620312942,0.0650383251109230,-0.113372876167925,-0.250058914765756,0.0116011049446030,0.0,-0.0,-0.2900000214576721,-0.113372876167925,-0.250058914765756,-0.0787632221755662,0.413372876167925,0.550058914765756,0.311601104944603
2012,402.0875603510067,-2.56599101987983,2.34015169824168,9.94851936803216,0.348093034450943,-0.0243357031298333,0.0348286505165047,-0.176187238314871,-0.250113899688586,-0.0865007143731117,0.0,-0.0,-0.2900000214576721,-0.176187238314871,-0.250113899688586,-0.148415511786107,0.476187238314871,0.550113899688586,0.213499285626888
2013,402.29414415196516,-2.51719364221575,2.30903692114174,9.95663749861185,0.268375441646450,-0.142334811174995,-0.0182176225536827,-0.250043758804557,-0.250058231990922,0.0825376178837852,0.0,-0.0,-0.2900000214576721,-0.250043758804557,-0.250058231990922,-0.0283982995108793,0.550043758804557,0.550058231990922,0.382537617883785
2014,402.4760892300401,-2.45998451436437,2.28629249502497,9.94660053356234,0.242511166886663,-0.145911463840629,-0.0544845083046206,-0.120391042089920,-0.249996349266092,0.250005655149644,0.0,-0.0,-0.2900000214576721,-0.120391042089920,-0.249996349266092,0.0905040033544066,0.420391042089920,0.549996349266092,0.550005655149644
2015,402.6712553240359,-2.42243026948194,2.24150104887321,9.95732677851188,0.168894566286612,-0.224036880146455,-0.0377969754223938,-0.0738772985416614,-0.250000428168816,0.249997262819138,0.0,-0.0,-0.2900000214576721,-0.0738772985416614,-0.250000428168816,0.0904980447999272,0.373877298541661,0.550000428168816,0.549997262819138
2016,402.87624047498684,-2.38521433834459,2.21020132243431,9.95682830656473,0.150366973667053,-0.180611121864410,-0.0341242835162006,0.250002308640526,0.0199856201090955,0.249998307997619,0.0,-0.0,-0.2900000214576721,0.250002308640526,0.0199856201090955,0.0904987868766264,0.0499976913594735,0.280014379890904,0.549998307997619
2017,403.0765723340446,-2.36140965913565,2.16302540914183,9.97029239593789,0.114017750082851,-0.212654252590298,0.0235505951031454,0.249999138592137,-0.175519444669561,0.250001973824453,0.0,-0.0,-0.2900000214576721,0.249999138592137,-0.175519444669561,0.0905013896135997,0.0500008614078627,0.475519444669561,0.550001973824453
2018,403.28233448101673,-2.32939179782257,2.14476378992907,9.96958156907896,0.184605914146433,-0.155368161409369,0.0683118151284549,0.250018032856942,0.0213119902214338,0.0339706356482445,0.0,-0.0,-0.2900000214576721,0.250018032856942,0.0213119902214338,-0.0628808558559788,0.0499819671430578,0.278688009778566,0.333970635648244
2019,403.4733338980004,-2.30588616091496,2.08086271551747,9.98270643827164,0.145913901006868,-0.160615464473078,0.0955353101846483,0.250001202473892,-0.249997700684291,-0.152958452429102,0.0,-0.0,-0.2900000214576721,0.250001202473892,-0.249997700684291,-0.195600504379832,0.0499987975261084,0.549997700684291,0.147041547570898
2020,403.68227843905333,-2.26953234901157,2.05752228108247,9.97600216549406,0.209521520628166,-0.144006680951881,0.0674504150883677,0.250015450860122,-0.136351245598014,-0.250001545477404,0.0,-0.0,-0.2900000214576721,0.250015450860122,-0.136351245598014,-0.264501098361807,0.0499845491398784,0.436351245598014,0.0499984545225957
2021,403.87328040297143,-2.22080680924853,2.00160624283818,9.97460639356270,0.235544582297375,-0.140068570683429,0.0690830419112946,0.249996331636317,-0.249995618975745,-0.178331617879072,0.0,-0.0,-0.2900000214576721,0.249996331636317,-0.249995618975745,-0.213615451304861,0.0500036683636833,0.549995618975745,0.121668382120928
2022,404.0809466269566,-2.17352265245338,1.97470591533359,9.96581040614080,0.284538560776921,-0.136135226816921,0.0382614165981727,0.215353582962699,-0.175462074588594,-0.178962597365165,0.0,-0.0,-0.2900000214576721,0.215353582962699,-0.175462074588594,-0.214063446726448,0.0846464170373008,0.475462074588594,0.121037402634835
2023,404.27473119599745,-2.11160682450516,1.91645639717910,9.97730958445673,0.303142129839303,-0.169826791226028,0.0795062178977742,-0.0186806001834048,-0.226395981741761,-0.00810175401268602,0.0,-0.0,-0.2900000214576721,-0.0186806001834048,-0.226395981741761,-0.0927522516124639,0.318680600183405,0.526395981741761,0.291898245987314
2024,404.46779563697055,-2.06076565127912,1.88851043552117,9.96958621420936,0.325884086820354,-0.157439874676000,0.0324816217600003,-0.190462696630133,0.0239282426547233,-0.235503242772217,0.0,-0.0,-0.2900000214576721,-0.190462696630133,0.0239282426547233,-0.254207303752224,0.490462696630133,0.276071757345277,0.0644967572277831
2025,404.67328632005956,-2.00630970231125,1.83496401181885,9.97524759473926,0.300569761225145,-0.244714912346442,-0.00122064523666051,-0.250006893671390,-0.0592057869113039,-0.000774920640738600,0.0,-0.0,-0.2900000214576721,-0.250006893671390,-0.0592057869113039,-0.0875502000755981,0.550006893671390,0.359205786911304,0.299225079359261
2026,404.87847938295454,-1.95914248538329,1.80393027197246,9.95753416515868,0.242209240182564,-0.256604999915436,-0.0725365287221220,-0.250003332519352,0.250000868272421,0.117060203879884,0.0,-0.0,-0.2900000214576721,-0.250003332519352,0.250000868272421,-0.00388726419442344,0.550003332519352,0.0499991317275789,0.417060203879884
2027,405.09162142302375,-1.91219259418634,1.75304103904853,9.95700689064262,0.177720133583379,-0.254239525277781,-0.0790904533161396,-0.0634643858404828,0.250000325371594,0.250012148080512,0.0,-0.0,-0.2900000214576721,-0.0634643858404828,0.250000325371594,0.0905086133351833,0.363464385840483,0.0499996746284057,0.550012148080512
2028,405.2652607370401,-1.88947410562133,1.73549426154421,9.94781522236219,0.123708487625158,-0.237312032704317,-0.102079207872116,0.182644399987171,0.250014351988407,0.250014118593673,0.0,-0.0,-0.2900000214576721,0.182644399987171,0.250014351988407,0.0905100123994849,0.117355600012829,0.0499856480115926,0.550014118593673
2029,405.47895345196594,-1.85764300098313,1.70229549576957,9.94377534775325,0.134486592298113,-0.190185123199858,-0.0538154440766945,0.250014254766923,0.249987063101166,0.250054922927230,0.0,-0.0,-0.2900000214576721,0.250014254766923,0.249987063101166,0.0905389834754352,0.0499857452330766,0.0500129368988338,0.550054922927230
2030,405.67455637198873,-1.83479957389885,1.68732701042035,9.92948053426311,0.135712394711675,-0.0777314582493881,-0.0220519208934883,0.250000936985742,0.130552055291279,0.249997070360607,0.0,-0.0,-0.2900000214576721,0.250000936985742,0.130552055291279,0.0904979081543743,0.0499990630142577,0.169447944708721,0.549997070360607
2031,405.8826185360085,-1.81502721153425,1.66527607310976,9.92725657534823,0.141258962813660,-0.0673381608092343,0.0252240583187783,0.250019472963937,-0.250015167854226,0.249982741074990,0.0,-0.0,-0.2900000214576721,0.250019472963937,-0.250015167854226,0.0904877343618937,0.0499805270360626,0.550015167854226,0.549982741074990
2032,406.08123012899887,-1.78407382584807,1.65543133921830,9.91398759964741,0.166360754907276,-0.00208200848088042,0.00481845477237924,0.250031290419772,-0.250023745317480,0.220731019380081,0.0,-0.0,-0.2900000214576721,0.250031290419772,-0.250023745317480,0.0697190125861823,0.0499687095802285,0.550023745317480,0.520731019380081
2033,406.2770785819739,-1.74506862294168,1.62558988100441,9.92230714559344,0.211183660651709,-0.0179731464133008,0.0611228160440581,0.249902539532275,-0.249778697094451,0.249939149266607,0.0,-0.0,-0.2900000214576721,0.249902539532275,-0.249778697094451,0.0904567841788770,0.0500974604677248,0.549778697094451,0.549939149266607
2034,406.479367714026,-1.71083366223304,1.61987202643080,9.91181338130466,0.234243306113854,-0.00126715491853669,0.0254462871388344,0.249937893379381,-0.249908062167295,0.0872078687834291,0.2680000066757202,-0.0,-0.2900000214576721,0.263354538287908,-0.249908062167295,-0.0250824214723448,0.0500621066206186,0.549908062167295,0.387207868783429
2035,406.6962526149582,-1.66189568904714,1.59814749681150,9.91858648927649,0.273832397278327,-0.0412851108946619,0.0671023668012800,0.250030491899119,-0.250035407906490,0.250174686683614,0.5220000147819519,-0.0,-0.2900000214576721,0.276114575866426,-0.250035407906490,0.0906240157398978,0.0499695081008809,0.550035407906490,0.550174686683614
2036,406.87980853102636,-1.60877805418149,1.58073567083091,9.90482044722952,0.270310368817288,-0.0251834127493322,0.0340267573110640,0.0870562611447500,-0.249943217189213,0.0790280601692548,0.656000018119812,-0.0,-0.2900000214576721,0.226747357692294,-0.249943217189213,-0.0308900854128889,0.212943738855250,0.549943217189213,0.379028060169255
2037,407.0813661289867,-1.54811403422341,1.53952477146126,9.91774005427803,0.311181680918448,-0.0962075873606275,0.0745593697435786,0.0393680653366077,-0.249761587805319,0.250122021126974,0.9670000076293945,-0.0,-0.2900000214576721,0.291399148144572,-0.249761587805319,0.0905866231958134,0.260631934663392,0.549761587805319,0.550122021126974
2038,407.3008682220243,-1.48773418212549,1.51110081948634,9.90551592887734,0.330337368219291,-0.0989936364003076,0.0323885355956302,-0.226154159820043,-0.250065440940838,0.0539689424177603,1.0,-0.0,-0.2900000214576721,0.300000000000000,-0.250065440940838,-0.0486820584787397,0.526154159820043,0.550065440940838,0.353968942417760
